ἀλάτας	> ἀλήτης	
ἀλάτεια	> ἀλήτεια	
ἀλᾶτο	> ἀλάομαι	
ἅλατο	> ἅλλομαι	
ἀλαῶπις	> ἀλάωψ	gens : ιδος, adj. f. 
ἄλγιστος	> ἀλγίων	
ἀλδήσασκε	> ἀλδαίνω	
ἀλέασθαι	> ἀλέομαι	
ἀλέη	> ἀλέα 1	
ἀλειπτήρ	> ἀλείπτης	gens : ῆρος (ὁ) 
ἀλείς	> εἴλλω	des : εῖσα, έν, 
ἄλειφα	> ἄλειφαρ	gens : ατος (τὸ) 
Ἀλέκτρα	> Ἠλέκτρα	
ἀλέκτρινος	> ἠλέκτρινος	
ἀλέκω	> ἀλέξω	
ἀλέματος	> ἠλέματος	
ἀλεμάτως	> ἠλεμάτως	
ἄλεν	> εἴλω, εἰλέω	
ἀλεξέμεναι	> ἀλέξω	
ἀλεπίδωτος	> ἁλεότης	des : ος, ον 
ἅλεται	> ἅλλομαι	
ἀλεῦ	> ἀλέομαι	
ἀλεύασθαι	> ἀλεύω	
ἀλεύεται	> ἀλεύω	
ἀλεῦμαι	> ἀλέομαι	
ἀληθέως	> ἀληθῶς	
ἀλήθην	> ἀλάομαι	
ἀληθοσύνη	> ἀλήθεια	gens : ης (ἡ) 
ἀληθότης	> ἀλήθεια	gens : ητος (ἡ) 
ἀλήλιφα	> ἀλείφω	
ἀλήμεναι	> εἴλω	
ἀλῆναι	> εἴλω	
ἅληται	> ἅλλομαι	
ἀλῆτο	> ἀλάομαι	
ἀλθήσκω	> ἀλθαίνω	
ἀλθήσω	> ἀλθαίνω	
ἁλιαίετος	> ἁλιάετος	gens : ου (ὁ) 
ἅλιας	> ἅλις	adv. 
ἀλίϐατος	> ἠλίϐατος	
ἁλιϐρώς	> ἁλίϐρωτος	gens : ῶτος (ὁ, ἡ) 
ἁλίγδουπος	> ἁλίδουπος	des : ος, ον 
ἁλίεργος	> ἁλιεργής	des : ος, ον 
ἁλίη	> ἁλία 1	
ἁλιῆες	> ἁλιεύς	
ἀλίθιος	> ἠλίθιος, -ίως	
Ἁλικαρνασεύς	> Ἁλικαρνασσεύς, -νάσσιος, -νασσός	
Ἁλικαρνάσσιος	> Ἁλικαρνασσεύς	des : α, ον 
Ἁλικαρνησεύς	> Ἁλικαρνασσεύς, -νασσός	
ἁλικία	> ἡλικία	
ἁλικιώτας	> ἡλικιώτης	
ἁλίκος	> ἡλίκος	
ἀλιμενότης	> ἀλιμενία	gens : ητος (ἡ) 
ἁλινηχής	> ἁλινήκτειρα	des : ής, ές 
ἇλιξ	> ἧλιξ	
ἁλιο	> ἀλιόκαυστος	
1 ἅλιος	> ἥλιος	
ἀλίπαντος	> ἀλιπής 1	des : ος, ον 
ἁλίπλακτος	> ἁλίπληκτος	
ἁλίπλανος	> ἁλιπλανής	des : ος, ον 
ἁλιπλήξ	> *ἁλίπληκτος	gens : ῆγος (ὁ, ἡ) 
ἁλίπλωος	> ἀλίπλοος	des : ος, ον, 
Ἁλιρόθιος	> Ἁλιρρόθιος	
ἁλίρρηκτος	> ἁλιρραγής	des : ος, ον 
ἁλιστεφής	> ἁλιστέφανος	des : ής, ές 
ἀλιτήμενος	> ἀλιταίνω	
ἀλιτηρός	> ἀλιτήριος	des : ά, όν 
ἀλίτης	> ἀλείτης	gens : ου (ὁ) 
ἀλιτόμηνος	> ἠλιτόμηνος	des : ος, ον, 
ἀλιτραίνω	> ἀλιταίνω	
ἀλκά	> ἀλκή	
ἀλκάεις	> ἀλκήεις	
Ἀλκάος	> Ἀλκαῖος	
ἀλκᾶς	> ἀλκήεις	gens : ᾶντος, 
ἀλκηστής	> ἀλκήεις	gens : οῦ (ὁ) 
ἀλκί	> *ἄλξ	
ἀλκιϐιάδειον	> ἀλκίϐιος	gens : ου (τὸ) 
Ἀλκμάνα	> Ἀλκμήνη	
Ἀλκμανίδαι	> Ἀλκμαιωνίδαι	gens : ῶν (οἱ) 
Ἀλκμέων	> Ἀλκμαίων	gens : ωνος (ὁ) 
Ἀλκμεωνίδαι	> Ἀλκμαιωνίδαι	
ἁλκυόνειοι ἡμέραι	> ἁλκυονίδες ἡμ.	(αἱ) 
ἁλκυόνιον	> ἁλκυόνειον	gens : ου (τὸ) 
ἀλλᾷ	> ἄλλῃ	
ἀλλάϐης	> ἀλάϐης	(ὁ) 
ἀλλαγίη	> ἀλλαγή	gens : ης (ἡ) 
ἀλλάττα	> ἄττα	
ἀλλάττω	> ἀλλάσσω	
ἄλλεγον	> ἀναλέγω	
ἄλληκτος	> ἄληκτος	
*ἀλλιτάνευτος	> ἀλιτάνευτος	
ἀλλογένεθλος	> ἀλλογενής	des : ος, ον, 
ἀλλογνώς	> ἀλλόγνωτος	gens : ῶτος (ὁ, ἡ) 
ἀλλογνώσας	> ἀλλογνοέω	
ἄλλοθε	> ἄλλοθεν	adv. 
ἄλλοκα	> ἄλλοτε	
ἀλλοσύνα	> ἠλοσύνη	
ἀλλοτριοπραγμοσύνη	> ἀλλοτριοπραγία	gens : ης (ἡ) 
ἄλλοφος	> ἄλοφος	
ἀλλύεσκον	> ἀναλύω	
2 ἅλμα	> ἅλμη	
ἄλμα	> ἄλσος	gens : ατος (τὸ) 
ἅλμενος	> ἅλλομαι	
ἁλμώδης	> ἁλμυρώδης	des : ης, ες, 
ἄλοα	> ἀλόη	(ἡ) 
ἁλοατός	> ἀλοητός	
ἀλοιάω	> ἀλοάω	
ἁλοίην	> ἁλίσκομαι	
ἁλοίμαν	> ἅλλομαι	
ἀλοίσας	> ἀλοίω	
ἀλοίτης	> ἀλείτης	gens : ου (ὁ) 
ἀλοιτός	> ἀλοίτης	gens : οῦ (ὁ) 
ἀλοίω	> ἀλοιάω	
ἁλόμενος	> ἅλλομαι	
ἇλος	> ἧλος	
ἁλουργέος	> ἁλουργός	des : έα-ῆ, έον-οῦν, 
ἁλούργημα	> ἁλουργίς	gens : ατος (τὸ) 
ἁλουργία	> ἁλουργίς	gens : ας (ἡ) 
ἁλουργιαῖος	> ἁλουργός	des : α, ον 
ἁλουργός	> ἁλουργής	des : ός, όν, 
ἀλουτία	> ἀλουσία	
ἀλόω	> ἀλάομαι	
Ἀλπηνὸς πόλις	> Ἀλπηνοί	(ἡ) 
Ἀλπωνός	> Ἀλπηνοί	gens : οῦ (ὁ) 
ἆλσο	> ἅλλομαι	
ἀλσών	> ἄλσωμα	gens : ῶνος (ὁ) 
ἁλτήρια	> ἁλτῆρες	gens : ων (τὰ) 
ἁλτηριοϐολία	> ἁλτηροϐολία	gens : ας (ἡ) 
ἀλυκτέω	> ἀλυκτάζω	
ἄλυξα	> ἀλύσκω	
ἀλύξω	> ἀλύσκω	
ἀλυσθμαίνω	> ἀλυσθαίνω	
ἀλυσκάνω	> ἀλυσκάζω	
ἀλυχή	> ἄλυς	gens : ῆς (ἡ) 
Ἀλφεός	> Ἀλφειός	gens : οῦ (ὁ) 
ἀλφηστήρ	> ἀλφηστής	gens : ῆρος (ὁ) 
ἄλφοιν	> ἀλφάνω	
ἀλωά	> ἀλωή	
ἁλωάς	> ἁλωαίη	gens : άδος (ἡ) 
ἁλωείτης	> ἁλωεύτης	
ἁλωεύτης	> ἁλωεύς	gens : ου (ὁ) 
ἁλώῃ	> ἁλίσκομαι	
ἁλωϊάς	> ἁλώϊος	gens : άδος 
ἅλωκα	> ἁλίσκομαι	
ἅλων	> ἅλως	gens : ωνος (ἡ) 
ἁλῶναι	> ἁλίσκομαι	
ἀλωόμενος	> ἀλάομαι	
ἀλωπεκέη	> ἀλωπεκῆ	
ἀλωπεκίασις	> ἀλωπεκία	gens : εως (ἡ) 
ἁλώω	> ἁλίσκομαι	
ἁμᾶ	> ἅμα.	
*ἀμαθόεις	> ἠμαθόεις	
ἀμαθώδης	> ἠμαθόεις	des : ης, ες, 
ἅμαι	> ἅμα	adv. 
ἀμαίωτος	> ἀμαίευτος	
ἀμαλάπτω	> ἀμαλδύνω	
ἀμάλη	> ἄμαλλα	gens : ης (ἡ) 
Ἀμαλθίη	> Ἀμάλθεια	
ἀμαλλοδέτης	> ἀμαλλοδετήρ	gens : ου (ὁ) 
ἀμάντεσσι	> ἀμάω	
ἁμαξαίη	> ἅμαξα	gens : ης (ἡ) 
ἁμαξαῖος	> ἁμαξιαῖος	des : α, ον 
ἁμαξῖτις	> ἄγρωστις	gens : ιδος (ἡ) 
ἆμαρ	> ἦμαρ	
ἀμάρακος	> ἀμάρακον	gens : ου (ὁ) 
ἀμάρη	> ἀμάρα	
ἁμάρτιον	> ἁμαρτία	gens : ου (τὸ) 
ἁμάρτοιν	> ἁμαρτάνω	
ἁμαρτωλή	> ἁμαρτία	gens : ῆς (ἡ) 
ἀμάσῃ	> ἀμάω	
ἀμάσομαι	> ἀμάω	
ἀμάτωρ	> ἀμήτωρ	
ἀμαυρίσκω	> ἀμαυρόω	
ἀμαχανία	> ἀμηχανία, ἀμήχανος	
ἀμάχετος	> ἀμάχητος	des : ος, ον 
ἀμαχητί	> ἀμαχεί	adv. 
ἀμϐ	> ἀναϐαδόν, ἀναϐαίνω, ἀναϐάλλω	
ἀμϐήξατο	> ἀνεϐήξατο	
ἄμϐικος	> ἄμϐιξ	gens : ου (ὁ) 
ἀμϐλακίσκω	> ἀμπλακίσκω	
ἀμϐλαστάνω	> ἀναϐλαστάνω	
ἀμϐλήδην	> ἀναϐλήδην	
ἀμϐλισκάνω	> ἀμϐλίσκω	
ἀμϐλύζω	> ἀναϐλύζω	
ἀμϐλύσκω	> ἀμϐλίσκω	
ἀμϐλυσμός	> ἄμϐλωσις	gens : οῦ (ὁ) 
ἀμϐλυτέρως	> ἀμϐλέως	
ἀμϐλυχειλής	> ἀμϐλυοχείλης	des : ής, ές, 
ἀμϐλυωσμός	> ἀμϐλυωγμός	gens : οῦ (ὁ) 
ἀμϐλωπής	> ἀμϐλυωπός	des : ής, ές, 
ἀμϐλωπός	> ἀμϐλυωπός	des : ός, όν, 
ἀμϐλώσσω	> ἀμϐλυώσσω	
ἀμϐλώψ	> ἀμϐλωπός	gens : ῶπος (ὁ, ἡ) 
ἀμϐόαμα	> ἀναϐόησις	gens : ατος (τὸ) 
ἀμϐοάω	> ἀναϐοάω	
ἀμϐολά	> ἀναϐολή	
ἀμϐολή	> ἀναϐολή	
ἀμϐολίη	> ἀναϐολίη	
Ἀμϐρακία	> Ἀμπρακία	
ἀμϐώσας	> ἀναϐοάω	
ἁμέ	> ἡμεῖς	
ἀμείδητος	> ἀμειδής	des : ος, ον, 
ἀμειδίατος	> ἀμείδητος	des : ος, ον 
ἀμεινότερος	> ἀμείνων	
ἀμελέστερον	> ἀμελῶς	
ἀμελία	> ἀμέλεια	gens : ας (ἡ) 
ἀμελλήτως	> ἀμελλητί	adv. 
ἅμενος	> ἧμαι	
ἁμέρα	> ἡμέρα	
ἁμέριος	> ἡμέριος	
ἁμερόκοιτος	> ἡμερόκοιτος	
ἅμερος	> ἥμερος	
ἀμέρσαι	> ἀμέρδω 1	
ἀμές	> ἡμεῖς	
ἀμετάτροπος	> ἀμετάτρεπτος	des : ος, ον, 
ἁμέτερος	> ἡμέτερος	
ἀμηχανάω	> ἀμηχανέω	
ἀμηχανής	> ἀμήχανος	des : ής, ές 
ἀμηχανόων	> ἀμηχανάω	
ἀμίας	> ἀμία	gens : ου (ὁ) 
ἁμίθεος	> ἡμίθεος	
ἀμιθρέω	> ἀριθμέω	
ἀμιθρός	> ἀριθμός	gens : οῦ (ὁ) 
ἀμικτομίαινον	> ἄγνος	gens : ου (τὸ) 
ἁμῖν	> ἡμῖν, ἡμεῖς	
ἀμισγής	> ἀμιγής	des : ής, ές, 
ἅμισυς	> ἥμισυς	
ἀμμ	> ἀμμένω, ἀμμίγνυμι	
ἄμμε	> ἡμεῖς	
ἀμμένω	> ἀναμένω	
ἄμμες	> ἡμεῖς	
ἀμμέτερος	> ἡμέτερος	
ἀμμέων	> ἡμεῖς	
ἀμμίγδην	> *ἀναμίγδην	
ἀμμίγνυμι	> ἀναμίγνυμι	
ἄμμιν	> ἡμεῖς	
ἀμμίξας	> ἀναμίγνυμι	
ἀμμίσγω	> ἀναμίσγω	
ἀμμοδυέτας	> ἀμμοδύτης	(ὁ) 
2 ἄμμος	> ἡμέτερος	
Ἀμμοῦν	> Ἄμμων	(ὁ) 
Ἀμμοῦς	> Ἄμμων	(ὁ) 
ἀμνάμων	> ἀμνήμων	
ἀμνάσει	> ἀναμιμνῄσκω	
ἀμναστέω	> ἀμνηστέω	
ἄμναστος	> ἄμνηστος	
ἀμνειός	> ἀμνίον	gens : οῦ (ὁ) 
ἄμνιος	> ἀμνός	gens : ου (ὁ) 
ἀμνίς	> ἀμνή	gens : ίδος (ἡ) 
Ἀμνισιάς	> Ἀμνισίς	gens : άδος, 
ἀμόθι	> ἀμοθεί	
ἀμοιϐάδιος	> ἀμοιϐαῖος	des : α, ον 
ἀμοιϐαδόν	> ἀμοιϐαδίς	
ἀμορϐάς	> ἀμορϐαῖος	gens : άδος adj. f. 
ἀμορϐέω	> ἀμορϐεύω	
ἀμορϐίτης	> ἀμόρα	gens : ου (ὁ) 
ἀμόργης	> ἀμόργη	gens : ου (ὁ) 
ἀμορίτης ἄρτος	> ἀμόρα	(ὁ) 
ἀμορφέστατος	> ἄμορφος	
ἆμος	> ἦμος	
ἄμος	> ἄνεμος	(ὁ) 
ἀμοχθί	> ἀμοχθεί	adv. 
ἀμπ	> ἀμπάλλω	
ἀμπαλίνορρος	> παλίνορρος	des : ος, ον 
ἀμπάλλω	> ἀναπάλλω, ἀνάπαυμα, ἀνάπαυσις, ἀναπαυστήριον, ἀναπαύω, ἀναπείθω, ἀνάπειρα, ἀναπείρω	
ἀμπελουργεῖον	> ἀμπελών	gens : ου (τὸ) 
ἀμπεπαλών	> ἀναπάλλω, ἀναπέμπω, ἀναπείρω	
ἀμπερές	> διαμπερής	
ἀμπετάννυμι	> ἀναπετάννυμι, ἀναπετής	
ἀμπέχονον	> ἀμπεχόνη	gens : ου (τὸ) 
ἀμπήδησε	> ἀναπηδάω	
ἀμπιπλάντες	> ἀναπίμπλημι	
ἀμπίπτει	> ἀναπίπτω	
ἀμπισχνέομαι	> ἀμπέχομαι	
ἀμπίσχω	> ἀμπέχω	
ἀμπλάκημα	> ἀμπλακία	gens : ατος (τὸ) 
ἀμπλάκιον	> ἀμπλακία	gens : ου (τὸ) 
ἀμπλέκω	> ἀναπλέκω	
ἀμπλήθω	> ἀναπλήθω	
ἀμπνείω	> ἀναπνέω	
Ἀμπρακιήτης	> Ἀμπρακιώτης	
Ἀμπρακιώτης	> Ἀμπρακιεύς	gens : ου (ὁ) 
ἀμπταίην	> ἀναπέτομαι	
ἀμπτύσσω	> ἀναπτύσσω	
ἀμπτυχή	> ἀναπτυχή	
ἄμπωσις	> ἄμπωτις	gens : εως (ἡ) 
ἀμυγδαλῆ	> ἀμυγδαλέα	
ἀμυγδαλόεις	> ἀμυγδαλίτης	des : όεσσα, όεν 
ἀμυγμός	> ἄμυγμα	gens : οῦ (ὁ) 
ἀμυδρήεις	> ἀμυδρός	des : ήεσσα, ῆεν 
Ἀμυθάν	> Ἀμυθάων	
Ἀμυθέων	> Ἀμυθάων	
Ἀμυκλαῖοι	> Ἀμυκλαιεῖς	gens : ων (οἱ) 
ἀμυνάθω	> ἀμύνω	
Ἀμύντης	> Ἀμύντας	
ἄμυξα	> ἀμύσσω	
ἀμύω	> ἠμύω	
ἀμφαγαπάω	> ἀμφαγαπάζω	
ἀμφαδά	> ἀμφαδόν	adv. 
ἀμφαδήν	> ἀμφαδά	adv. 
ἀμφαίνω	> ἀναφαίνω	
Ἀμφαμιῶται	> Ἀφαμιῶται	
ἀμφαναδείκνυμι	> ἀναδείκνυμι	
ἀμφανδόν	> ἀναφανδόν	
ἀμφανέειν	> ἀναφαίνω	
ἀμφαραϐίζω	> ἀμφαραϐέω	
ἀμφεκέκαστο	> ἀμφικαίνυμαι	
ἀμφέξω	> ἀμπέχω	
ἀμφέπεσον	> ἀμφιπίπτω	
ἀμφεπίαξε	> ἀμφιπιάζω	
ἀμφέπω	> ἀμφιέπω	
ἀμφέρω	> ἀναφέρω	
ἀμφέσταν	> ἀμφίστημι	
ἀμφεύγω	> ἀναφεύγω	
ἀμφεφόϐηθεν	> ἀμφιφοϐέομαι	
ἀμφέχανον	> ἀμφιχαίνω	
ἀμφέχασκον	> ἀμφιχάσκω	
ἀμφεχύθην	> ἀμφιχέω	
ἀμφέχω	> ἀμπέχω	
ἀμφήλυθε	> ἀμφέρχομαι	
ἀμφήμερος	> ἀμφημερινός	des : ος, ον, 
ἀμφίϐωτος	> ἀμφιϐόητος	
ἀμφιγεγηθώς	> ἀμφιγηθέω	
ἀμφιδέδηε	> ἀμφιδαίω	
ἀμφιδήριστος	> ἀμφιδήριτος	des : ος, ον, 
ἀμφιδινεύομαι	> ἀμφιδινέω	
ἀμφιδρυφής	> ἀμφίδρυπτος	des : ής, ές 
ἀμφίδρυφος	> ἀμφιδρυφής	des : ος, ον 
ἀμφιέλιξ	> ἀμφιέλικτος	gens : ικος (ὁ, ἡ) 
ἀμφιεσθείς	> ἀμφιέννυμι	
ἀμφιεσμός	> ἀμφίεσμα	gens : οῦ (ὁ) 
ἀμφιέσομαι	> ἀμφιέννυμι	
ἀμφιέτηρος	> ἀμφιετής	des : ος, ον, 
ἀμφίθηκτος	> ἀμφιθηγής	des : ος, ον, 
ἀμφιθορών	> *ἀμφιθρῴσκω	
ἀμφίκρηνος	> ἀμφίκρανος	
Ἀμφικτίων	> Ἀμφικτίονες	gens : ονος (ὁ) 
ἀμφικύσαι	> ἀμφικυνέω	
ἀμφιλόγως	> ἀμφιλέκτως	adv. 
ἀμφιμάσασθε	> ἀμφιμάομαι	
ἀμφιμάτορες	> ἀμφιμήτορες	
ἀμφινείκητος	> ἀμφινεικής	des : ος, ον, 
ἀμφιπαγείη	> ἀμφιπήγνυμι	
ἀμφιπίτνω	> ἀμφιπίπτω	
ἀμφίπτολις	> ἀμφίπολις	
ἀμφίρυτος	> ἀμφίρρυτος	des : ος, ον 
ἀμφισϐασίη	> ἀμφισϐήτησις	gens : ης (ἡ) 
ἀμφισϐατέω	> ἀμφισϐητέω	
ἀμφίσμιλον	> ἀμφισμίλη	gens : ου (τὸ) 
ἀμφίταπις	> ἀμφιτάπης	gens : ιδος (ἡ) 
ἀμφίτρητος	> ἀμφιτρής	des : ος, ον, 
ἀμφίτριψ	> ἀμφιτριϐής	gens : ιϐος (ὁ, ἡ) 
ἀμφιχαίνω	> ἀμφιχάσκω	
ἀμφιῶ	> ἀμφιέννυμι	
ἄμφοδον	> ἄμφοδος	gens : ου (τὸ) 
ἀμφόδους	> ἀμφώδους	gens : όδοντος (ὁ, ἡ) 
ἀμφοτέρη	> ἀμφότερος	adv. 
ἀμφοτεροδέξιος	> ἀμφιδέξιος	des : ος, ον, 
ἀμφοτέρωθε	> ἀμφοτέρωθεν	adv. 
ἀμφράσσαιτο	> ἀναφράζομαι	
ἀμφυγά	> ἀναφυγή	
ἄμφωτος	> ἀμφώης	des : ος, ον, 
ἀμῷεν	> ἀμάω	
ἁμῶν	> ἡμεῖς	
ἀμώντεσσι	> ἀμάω	
ἄν	> ἀναίτιος, ἀνώδυνος	
ἀν	> ἀνά.	
1 ἅν	> ἥν	
ἀναϐαθμίς	> ἀναϐαθμός	gens : ίδος (ἡ) 
ἀναϐλαστέω	> ἀναϐλαστάνω	
ἀναϐλύω	> ἀναϐλύζω	
*ἀναϐόαμα	> ἀμϐόαμα	
*ἀναϐολάδην	> ἀμϐολάδην, ἀμϐολαδίς	
*ἀναϐολάς	> ἀμϐολάς	
ἄναϐος	> ἄνηϐος	
ἀναϐράζω	> ἀναϐράσσω	
ἀναγέομαι	> ἀνηγέομαι	
ἀναγινώσκω	> ἀναγιγνώσκω	
ἀνάγκα	> ἀνάγκη	
ἀναγκαίη	> ἀνάγκη	gens : ης (ἡ) 
ἀναγκασμός	> ἀνάγκασμα	gens : οῦ (ὁ) 
ἀναγκαστικός	> ἀναγκαστήριος	des : ή, όν 
ἀναγκοφαγέω	> ἀναγκοτροφέω	
ἀνάγλυφος	> ἀνάγλυπτος	des : ος, ον, 
ἀνάγνωμα	> ἀνάγνωσμα	gens : ατος (τὸ) 
ἀναγνωρισμός	> ἀναγνώρισις	gens : οῦ (ὁ) 
ἀνάγυρος	> ἀνάγυρις	gens : ου (ὁ, ἡ) 
ἀναγώγια	> ἀναγώγιος	gens : ων (τὰ) 
ἀναδεικνύω	> ἀναδείκνυμι	
ἀναδέκομαι	> ἀναδέχομαι	
ἀνάδεσμος	> ἀναδέσμη	gens : ου (ὁ) 
ἀναδρομέω	> ἀνατρέχω	
ἀναδύνω	> ἀναδύομαι	
ἀναερτάω	> ἀναερτάζω	
ἄναες	> ἄναυς	
ἀναζείω	> ἀναζέω	
ἀναζευγνύω	> ἀναζεύγνυμι	
ἀναζώω	> ἀναζάω	
ἀναθαρσέω	> ἀναθαρρέω	
ἀναθερμασία	> ἀναθέρμανσις	gens : ας (ἡ) 
ἀναθορεῖν	> ἀναθρῴσκω	
ἀναθόρνυμαι	> ἀναθρῴσκω	
