τὸ	Βίϐλινον	vin des mts Biblines ou de la région de Thrace appelée Βιϐλίνη	Βίϐλινος	des : ος, ον 
τὰ	Βιθυνικά	histoire de Bithynie	Βιθυνικός	des : ή, όν 
ἡ	Βιθυνίς	la Bithynie	Βιθυνίς	gens : ίδος adj. f. 
οἱ	Βιθυνοί	les Bithynes ou Bithyniens	Βιθυνός	des : ή, όν subst. 
οἱ	Βισαλτικοί	les Bisaltes	Βισαλτικός	des : ή, όν, 
ἡ	Βισαλτία	la Bisaltie	Βισάλτιος	des : α, ον, 
ἡ	Βιστονία	le pays des Bistones.	Βιστόνιος	des : α, ον, 
οἱ	βοησόμενοι	les hommes tout prêts à pousser des cris, à faire du bruit (dans l'assemblée)	βοάω	tr. intr. 
ὁ	βοηθός	auxiliaire de, défenseur de	βοηθός	des : ός, όν, 
ἡ	Βοιωτίς	la Béotie	Βοιωτίς	gens : ίδος, adj. f. 
οἱ	Βορεάδαι	les enfants de Borée, Zétès et Kalaïs	Βορεάδης	gens : ου (ὁ) 
οἱ	Βορηϊάδαι	> Βορεάδαι	Βορηϊάδης	(ὁ) 
οἱ	Βοσποριανοί	les habitants du Bosphore.	Βοσποριανός	des : ή, όν, 
οἱ	Βοσπόριοι	les habitants du Bosphore	Βοσπόριος	des : α, ον, 
ὁ	Βόσπορος	le Bosphore de Thrace (auj. le détroit d'Istanbul) côte du Bosphore de Thrace	Βόσπορος	gens : ου (ὁ) subst. adj. 
τὰ	βοτά	les bestiaux	βοτόν	gens : οῦ (τὸ) 
ἡ	βοτρυῖτις	sorte de pierre précieuse en forme de grappe	βοτρυῖτις	gens : ιδος adj. f. 
ἡ	Βοττιαία	le pays des Bottiæes, la Bottie	Βοττιαῖος	des : α, ον, 
οἱ	Βοττιαῖοι	les Bottiæes	Βοττιαῖος	des : α, ον, 
ὁ	βουζύγιος	fête des laboureurs à Éleusis	βουζύγιος	des : ος, ον, subst. 
ἡ	βουκολίς	nourriture des bœufs	βουκολίς	gens : ίδος, subst. adj. f. 
τὸ	βουλητόν	ce qui dépend de la volonté	βουλητός	des : ή, όν, 
οἱ	Βουσιρῖται	les habitants de Busiris	Βουσιρίτης	gens : ου adj. m. 
ὁ	βούτης	bouvier	βούτης	gens : ου, adj. m. 
ὁ	βουτύπος	l'insecte qui tourmente les bœufs, le taon	βουτύπος	des : ος, ον 
ὁ	βουφορϐός	bouvier ou éleveur de bœufs	βουφορϐός	des : ός, όν, 
ὁ	Βοώτης	le Bouvier ou Arktouros	βοώτης	gens : ου (ὁ) 
adv.	Βραυρῶνι	à Braurôn	Βραυρών	gens : ῶνος (ὁ) adv. 
τὰ	Βραυρώνια	fêtes d'Artémis de Braurôn	Βραυρώνιος	des : α, ον, 
adv.	βραχύ	à courte distance	βραχύς	des : εῖα, ύ adv. 
τὸ	βραχυχρόνιον	courte durée	βραχυχρόνιος	des : ος, ον 
οἱ	Βρεντεσῖνοι	les habitants de Brundusium	Βρεντεσῖνος	gens : ου (ὁ) 
ἡ	Βρεττανική	la Grande-Bretagne, sorte de plante originaire de la Grande-Bretagne	Βρεττανικός	des : ή, όν 
ὁ	Βρεττανικός	Britannicus	Βρεττανικός	des : ή, όν 
αἱ	Βρεττανίδες	l'île ou les î. de Grande-Bretagne.	Βρεττανίς	gens : ίδος, adj. f. 
οἱ	Βρέττιοι	les habitants du Bruttium	Βρέττιος	des : α, ον, 
ἡ	βρομιῶτις	bacchante	βρομιῶτις	gens : ιδος, subst. adj. f. 
οἱ	Βροῦτοι	les Brutus	Βροῦτος	gens : ου (ὁ) 
οἱ	Βρύττιοι	les habitants du Bruttium.	Βρύττιος	des : α, ον, 
ὁ	βρωμήεις	âne	βρωμήεις	des : εσσα, εν, 
ἡ	βρωμήεσσα	ânesse	βρωμήεις	des : εσσα, εν, 
ὁ	βρωτήρ	l'insecte dévorant, la teigne	βρωτήρ	gens : ῆρος (ὁ) subst. 
τὸ	βρωτόν	nourriture solide	βρωτός	des : ή, όν, 
τὰ	βρωτά	aliments solides	βρωτός	des : ή, όν, 
ἡ	Βυζαντία	femme de Byzance	Βυζάντιος	des : α, ον, 
οἱ	Βυζάντιοι	les Byzantins	Βυζάντιος	des : α, ον, 
τὰ	βυσσοδομευόμενα	secrets desseins	βυσσοδομεύω	
οἱ	Γαλιλαῖοι	les Galiléens ; chrétien	Γαλιλαῖος	des : α, ον, 
αἱ	Γαλλίαι	les Gaules (transalpine et cisalpine)	Γαλλία	gens : ας (ἡ) 
οἱ	Γελῷοι	les habitants de Géla	Γελῷος	(ὁ) adj. m. 
οἱ	Γελῶοι	les habitants de Géla	Γελῷος	(ὁ) adj. m. 
ὁ	γελωτοποιός	bouffon	γελωτοποιός	des : ός, όν, subst. 
ἡ	γενεθλιαλογική	l'art de tirer des horoscopes.	γενεθλιαλογικός	des : ή, όν 
ὁ	γενεσιουργός	auteur de l'existence, créateur	γενεσιουργός	des : ός, όν, subst. 
ἡ	Γενηταίη	de Génète	Γενηταῖος	des : α, ον 
ἡ	Γενηταίη	le promont. de Génète	Γενηταῖος	des : α, ον 
ὁ	Γενηταῖος	Zeus de Génète	Γενηταῖος	des : α, ον 
οἱ	γεννῆται	chefs de familles liés par des rites et sacrifices communs et qui formaient un γένος	γεννήτης	gens : ου (ὁ) (οἱ) 
ἡ	Γέρασα	Gérasa (v.)	Γερασηνοί	gens : ῶν (οἱ) 
αἱ	Γερμανίαι	les deux Germanies, la G. d’en haut (barbare), la G. d’en bas (romaine)	Γερμανία	gens : ας (ἡ) 
τὸ	γεροντικόν	l'assemblée des vieillards, le sénat	γεροντικός	des : ή, όν, 
τὰ	γέρρα	sorte d'auvent pour abriter les vendeurs au marché	γέρρον	gens : ου (τὸ) 
οἱ	γερροφόροι	soldats armés d'un bouclier d'osier	γερροφόρος	des : ος, gens : ου, 
οἱ	Γέται	les Gètes	Γέτης	gens : ου (ὁ) 
ἡ	Γετική	le pays des Gètes	Γετικός	des : ή, όν, 
τὰ	γεωγραφούμενα	description géographique	γεωγραφέω	
τὰ	γεωγραφικά	traité de géographie	γεωγραφικός	des : ή, όν 
ὁ	γεωγράφος	le Géographe, Strabon	γεωγράφος	gens : ου (ὁ) 
ὁ	γεώλοφος	colline de terre, colline	γεώλοφος	des : ος, ον, subst. 
τὸ	γεώλοφον	colline de terre, colline	γεώλοφος	des : ος, ον, subst. 
τὰ	Γεωπονικά	les Géoponiques	γεωπονικός	des : ή, όν, 
τὰ	γεωφανῆ	terre jaune ou sorte d'ocre, qu'on trouvait à Samos	γεωφανής	des : ής, ές 
ὁ	γήλοφος	colline	γήλοφος	des : ος, ον, subst. 
ὁ	γητόμος	le cultivateur	*γητόμος	des : ος, ον 
οἱ	Γλακτοφάγοι	les mangeurs de laitage	γλακτοφάγος	des : ος, ον 
τὸ	γλεύκινον	essence faite avec des produits frais	γλεύκινος	des : η, ον, 
τὸ	γλοιῶδες	humeur visqueuse	γλοιώδης	des : ης, ες, 
ὁ	γλυκύς	vin fait de raisins desséchés au soleil	γλυκύς	des : εῖα, ύ subst. 
τὸ	γλυκύ	vin fait de raisins desséchés au soleil	γλυκύς	des : εῖα, ύ subst. 
ἡ	γλυκεῖα	réglisse	γλυκύς	des : εῖα, ύ subst. 
τὸ	γλωσσοκάτοχον	instrument de chirurgie pour maintenir la langue	γλωσσοκάτοχος	des : ος, ον 
τὰ	γνωμικά	sentences, maximes	γνωμικός	des : ή, όν, 
τὸ	Γόργειον	tête de Gorgone	Γόργειος	des : α, ον, 
τὸ	Γοργόνειον	le bouclier d'Athèna avec une tête de Gorgone	Γοργόνειος	des : ος, ον, 
οἱ	Γορτύνιοι	les habitants de Gortyne	Γορτύνιος	gens : ου (ὁ) 
ἡ	γραῖα	vieille femme	γραῖα	gens : ας subst. adj. f. 
οἱ	Γραικοί	les Grecs	Γραικός	des : ή, όν, subst. 
αἱ	Γραῖκες	femmes grecques.	Γραΐξ	(ἡ) 
οἱ	Γράκχοι	les Gracques.	Γράκχος	gens : ου (ὁ) 
ἡ	γραμματιστική	l'art d'enseigner les éléments de la grammaire	γραμματιστικός	des : ή, όν 
αἱ	γραμμαί	les lignes marquant les étapes progressives des pions, jeu de dames ou de trictrac	γραμμή	gens : ῆς (ἡ) 
ἡ	γραμμή	la ligne ou ligne sacrée, la ligne médiale entre les deux camps	γραμμή	gens : ῆς (ἡ) 
οἱ	γροσφομάχοι	les Vélites romains	γροσφομάχος	gens : ου (ὁ) 
τὸ	γυμνητικόν	troupes légères	γυμνητικός	des : ή, όν, 
οἱ	δᾳδοῦχοι	les porteurs de torches, prêtres qui célébraient les mystères de Dèmèter à Éleusis par une procession aux flambeaux	δᾳδοῦχος	gens : ου (ὁ) 
τὰ	δαιμόνια	ce qui vient des dieux	δαιμόνιος	des : α ος, ον, adv. 
adv.	δαιμόνια	d'une façon merveilleuse	δαιμόνιος	des : α ος, ον, adv. 
οἱ	Δαμασκηνοί	les habitants de Damas	Δαμασκηνός	des : ή, όν, 
ἡ	Δαμασκηνή	la Damascène	Δαμασκηνός	des : ή, όν, 
ἡ	δαμασκηνή	prunier de Damas	Δαμασκηνός	des : ή, όν, 
τὸ	δαμασκηνόν	prune de Damas	Δαμασκηνός	des : ή, όν, 
ὁ	δανειστικός	usurier	δανειστικός	des : ή, όν 
ἡ	Δαυλία	le territoire de Daulis	Δαύλιος	des : α, ον, 
τὰ	Δαφνιακά	Chants du laurier	δαφνιακός	des : ή, όν, 
τὸ	δαφνοειδές	n. de divers arbustes semblables au laurier	δαφνοειδής	des : ής, ές, 
τὸ	δεδιός	la crainte	δείδω	subst. 
οἱ	Δειπνοσοφισταί	les Convives dissertant à dîner	δειπνοσοφιστής	gens : οῦ (ὁ) 
τὸ	δεκάλιτρον	monnaie valant dix livres	δεκάλιτρος	des : ος, ον, 
ἡ	δεκαπλασία	le décuple	δεκαπλάσιος	des : α, ον 
τὸ	δεκαπλάσιον	le décuple	δεκαπλάσιος	des : α, ον 
οἱ	Δέκιοι	les Décius	Δέκιος	gens : ου (ὁ) 
τὸ	δελτωτόν	le Triangle	δελτωτός	des : ή, όν, 
τὸ	Δελφικόν	le sanctuaire de Delphes	Δελφικός	des : ή, όν, 
ἡ	δενδροφόρος	terre plantée d'arbres, verger	δενδροφόρος	des : ος, ον, 
ἡ	δεξιτερή	la main droite	δεξιτερός	des : ά, όν subst. 
ἡ	δεσμῶτις	la captive	δεσμῶτις	gens : ιδος, adj. f. 
τὸ	δηλητήριον	poison	δηλητήριος	des : ος, ον, 
οἱ	Δήλιοι	les habitants de Dèlos	2 Δήλιος	des : α ος, ον, 
ὁ	Δήλιος	le dieu de Dèlos (Apollon)	2 Δήλιος	des : α ος, ον, 
οἱ	Δημήτρειοι	ceux qui reposent dans la terre, les morts	Δημήτρειος	des : ος, ον, 
τὸ	Δημήτρειον	le temple de Cérès	Δημήτρειος	des : ος, ον, 
τὰ	δημιουργούμενα	les travaux des artisans	δημιουργέω	
τὸ	δημωφελές	le bien public	δημωφελής	des : ής, ές, 
τὸ	διάϐολον	la médisance, la calomnie	διάϐολος	des : ος, ον, 
ὁ	διάϐολος	homme médisant, calomniateur	διάϐολος	des : ος, ον, 
τὸ	διαϐρωτικόν	action dévorante (du feu)	διαϐρωτικός	des : ή, όν, 
οἱ	Διαγόραι	les philosophes comme Diagoras	Διαγόρας	gens : ου (ὁ) 
ἡ	διαγώνιος	ligne en diagonale, diagonale	διαγώνιος	des : ος, ον subst. 
τὸ	διεζευγμένον	proposition disjonctive	διαζεύγνυμι	
τὸ	διάμεσον	intervalle	διάμεσος	des : ος, ον, 
τὰ	διαμφισϐητούμενα	les questions controversées.	διαμφισϐητέω	
adv.	διαπρύσιον	en se prolongeant en avant	διαπρύσιος	des : α ος, ον adv. 
adv.	διαπρύσιον	avec un cri perçant ; avec un son perçant	διαπρύσιος	des : α ος, ον adv. 
οἱ	διαστρατευσάμενοι	les vétérans.	διαστρατεύομαι	
τὸ	διάχριστον	onguent	διάχριστος	des : ος, ον, subst. 
ἡ	δίϐαφος	robe de pourpre teinte à deux reprises successives, d'une teinture solide ; robe précieuse	δίϐαφος	des : ος, ον 
τὸ	δίδραχμον	pièce de 2~drachmes	δίδραχμος	des : ος, ον, 
αἱ	Διδύμαι	les deux î. Didymes	Διδύμη	gens : ης (ἡ) 
τὸ	διειρημένον	ordre formel	*διέρω	
τὸ	διεχθρεῦον	inimitié déclarée	διεχθρεύω	
οἱ	δικαιολογοῦντες	les avocats	δικαιολογέω	
τὸ	δικάρδιον	sorte de laitue à deux cœurs	δικάρδιος	des : ος, ον 
adv.	δίκην	à la manière de	δίκη	gens : ης (ἡ) adv. 
adv.	δίκῃ	avec justice, justement	δίκη	gens : ης (ἡ) adv. 
αἱ	δικλίδες	porte à deux battants, porte extérieure	δικλίς	gens : ίδος (ὁ, ἡ) subst. 
τὸ	δίκρανον	fourche	δίκρανος	des : ος, ον 
τὸ	Δικταῖον	le temple de Zeus de Diktè	Δικταῖος	des : η ον, 
οἱ	Δικτυουλκοί	les Pêcheurs au filet	δικτυουλκός	gens : οῦ (ὁ) 
τὸ	δίκυκλον	voiture à deux roues	δίκυκλος	des : ος, ον 
ἡ	δίμηνος	durée de deux mois	δίμηνος	des : ος, ον 
τὸ	δίμηνον	durée de deux mois	δίμηνος	des : ος, ον 
τὰ	δινώδη	remous	δινώδης	des : ης, ες, 
οἱ	Διομεῖς	les citoyens du dème Dioméies	Διομεύς	gens : έως (ὁ) 
τὰ	διωμολογημένα	les conventions	διομολογέω	
τὰ	Διονύσια	fêtes de Bacchus	Διονύσια	gens : ων (τὰ) 
αἱ	Διονυσιάζουσαι	les Femmes célébrant les Dionysies	Διονυσίαζω	
τὰ	Διονύσια	les concours des Dionysies	Διονυσιακός	des : ή, όν 
ἡ	διοπτρική	la dioptrique ou l'art de mesurer les distances	διοπτρικός	des : ή, όν, 
τὰ	διοπτρικά	traité de dioptrique	διοπτρικός	des : ή, όν, 
τὸ	διπλήσιον	le double	διπλάσιος	des : α, ον 
ἡ	διπλάσια	le double de l'amende	διπλάσιος	des : α, ον 
τὸ	δίπλεθρον	étendue de deux arpents	δίπλεθρος	des : ος, ον, 
τὸ	δίπυλον	double porte	δίπυλος	des : ος, ον 
ὁ	δισπόνδειος	double spondée	δισπόνδειος	des : ος, ον, 
τὸ	δίστιχον	distique, réunion d'un hexamètre et d'un pentamètre	δίστιχος	des : ος, ον, 
τὸ	δίτονον	intervalle de deux tons	δίτονος	des : ος, ον 
τὸ	διφρυγές	tutie (sorte d'oxyde)	διφρυγής	des : ής, ές, subst. 
ἡ	διχόμηνος	pleine lune	διχόμηνος	des : ος, ον subst. 
τὸ	δίχουν	mesure de deux conges	δίχοος	des : οος-ους, οον-ουν 
τὸ	δίχορδον	le dichorde, instrument à deux cordes	δίχορδος	des : ος, ον 
τὸ	δίχρωμον	verveine (pl.)	δίχρωμος	des : ος, ον, 
τὸ	δνοφερόν	l'obscurité	δνοφερός	des : ά, όν, 
οἱ	δογματικοί	les philosophes dogmatiques, qui affirment la certitude des choses	δογματικός	des : ή, όν 
adv.	δοιά	de deux manières	δοιός	des : ά, όν, adv. 
ἡ	Δολιονίη	le pays des Doliones	Δολιόνιος	des : α, ον, 
adv.	δολιχόν	longuement	δολιχός	des : ή, όν adv. 
οἱ	δομαῖοι	pierres de construction, fondations	δομαῖος	des : α, ον, 
τὸ	δορυϐόλον	lance-dard, catapulte	δορυϐόλος	des : ος, ον 
τὸ	δορυφορικόν	la garde d'un prince	δορυφορικός	des : ή, όν 
ἡ	δοτική	le cas de l'attribution, le datif	δοτικός	des : ή, όν, 
ὁ	δουροτόμος	bûcheron	δουροτόμος	des : ος, ον, 
adv.	δοχμά	de côté, obliquement	δοχμός	des : ή ός, όν, adv. 
τὸ	δρώμενον	l'action, le fait	δράω	
τὰ	δρώμενα	les faits ; ce qu'on fait, ce qui se passe	δράω	
ὁ	δράσας	le coupable	δράω	
οἱ	δεδρακότες	les coupables	δράω	
τὸ	δρεπτόν	baiser	δρεπτός	des : ή, όν, 
τὰ	δρομικά	courses (jeux)	δρομικός	des : ή, όν, 
τὸ	δρομικόν	courses (jeux)	δρομικός	des : ή, όν, 
αἱ	δρυπεπεῖς	olives, figues mûrissant sur l'arbre, tout à fait mûres	δρυπεπής	des : ής, ές 
τὸ	δυϊκόν	le duel	δυϊκός	des : ή, όν 
οἱ	Δυμαῖοι	les habitants de Dymè	Δυμαῖος	des : α, ον 
αἱ	δυνάμεις	moyens d'influence, instruments de puissance	δύναμις	gens : εως (ἡ) 
τὰ	δύσϐατα	régions d'accès difficile	δύσϐατος	des : ος, ον 
τὸ	δυσδιάπλαστον	laideur irréparable	δυσδιάπλαστος	des : ος, ον, 
οἱ	δυσμενέες	l'ennemi	δυσμενής	des : ής, ές, 
τὸ	δύσοπτον	obscurité	δύσοπτος	des : ος, ον 
τὸ	δυσπόριστον	le manque	δυσπόριστος	des : ος, ον, 
τὰ	δύσπορα	passages difficiles	δύσπορος	des : ος, ον, 
τὰ	δυστυχηθέντα	les revers	δυστυχέω	
τὸ	δυστυχές	le malheur	δυστυχής	des : ής, ές 
τὰ	δυσχερῆ	difficultés	δυσχερής	des : ής, ές, 
