αὐτοδάξ	αὐτοδάξ	avec les dents mêmes (ou en se mordant soi-même) / p. suite, en retenant avec les dents mêmes, d'où en tenant ferme, opiniâtrement (cf.		135
αὐτοεντεί	αὐτοεντί	adv. de ses propres mains		25
αὐτόστασις	αὐτοστάσις	action de se tenir soi-même, ou l'action de se tenir considérée en soi		70
αὐτόφι	αὐτόφιν	gén. et dat. sg. et pl. épq. de αὐτός ; dans Hom. touj. avec une prép.		70
αὔτως	αὕτως	ainsi même, de cette façon même, justement ainsi / avec idée de continuité, toujours de même, encore ainsi, comme auparavant, comme autrefois / avec idée de restriction, ainsi (et pas plus) / en mauv. part, comme cela, par à peu près, οὐκ αὔτως μυθήσομαι, ἀλλὰ σὺν ὅρκῳ,		270
αὔχη	αὐχή	jactance, orgueil		17
αὔω1	αὕω	allumer, enflammer		18
ἀφαρμόζω	ἀφαρμόττω	n'être pas d'accord		19
ἀφεῖλον	ἀφειλόμην	ao. 2 act. et moy. d'ἀφαιρέω.		29
Ἀφέται	Ἀφεταί	Aphétes, promont. et port de Thessalie,		39
ἄφθα	ἄφθη	brûler).		8
ἀφιλαργυρία	ἀφιλαργυρίη	absence de cupidité ou d'avarice, désintéressement		50
Ἀφροδίτη	Ἁφροδίτη	Aphroditè (lat. Venus), déesse de l'amour et de la beauté, que les Grecs croyaient née de l'écume des flots (διὰ τὴν ἐκ τοῦ ἀφροῦ γένεσιν Ἀφροδίτη ἐκλήθη, / la planète Vénus / Aphroditè, n. d'un coup de dés,		207
ἀφύρατος	ἀφύρητος	non pétri, non mêlé		19
Ἀχαία	Ἀχαιά	Akhæa, c. à d.		14
Ἀχαΐα	Ἀχαιΐα	l'Achaïe		8
ἄχει2	ἤχει	3 sg. impf. d'ἠχέω.		19
ἀχειρία	ἀχειρίη	inhabileté des mains, maladresse		32
Ἀχελῷος	Ἀχελώος	dieu fluvial, / n. de plus. fleuves / p. suite, syn. de fleuve, cours d'eau, en gén.		84
ἄχρι	ἄχρις	adv. à l'extrémité, d'où / (avec idée de lieu) avec un gén. ἄχρι τῆς ἐσόδου, / (avec idée de temps) avec le gén. ἄ. μάλα κνέφαος, / (avec idée de mesure ou de degré) / (avec idée de lieu) aussi loin que / (avec idée de temps) jusqu'à ce que, tant que, aussi longtemps que, dans les locut.		288
ἀχροέω	ἀχροιέω	être décoloré, pâle		19
ἀχυρμιά	ἀχυρμιή	monceau de paille		17
ἄωτον	ἄωτος	flocon de laine, d'où laine, toison / p. anal. la chose la plus fine, la plus belle / p. ext. ce qui donne de l'éclat, ce qui illustre		134
Βαϐρίας	Βάϐριος	Babrias ou Babrios (Babrius), fabuliste grec.		45
Βαΐαι	Βαῖαι	lat. Baiæ, Baïes, v. de Campanie,		33
Βακχεῖος	Βάκχειος	le dieu animé de transports bachiques, ou qui transporte de fureur bachique		75
βαλλήν	βαλήν	roi, mot phrygien,		18
Βαλληναῖον ὄρος	Βαληναῖον ὄρος	le mt Ballènæon, en Phrygie, litt. la montagne du roi (cf.		58
βαλληναῖος ἑορτή	βαληναῖος ἑορτή	la fête du roi, en Phrygie,		27
Βάρδυλις	Βάρδυλλις	Bardylis ou Bardyllis, roi d'Illyrie,		37
βᾶρος	βᾶρον	sorte de plante aromatique		26
βαρυοδμία	βαρυοδμίη	odeur désagréable		17
βατταλίζομαι	βαταλίζομαι	vivre en débauché		17
βάτταλος	βάταλος	le derrière / débauché		22
Βάτταλος	Βάταλος	Battalos, joueur de flûte,		26
βέϐληκα	βέϐλημαι	pf. act. et pass. de βάλλω.		27
Βεϐρυκία	Βεϐρυκίη	le pays des Bébrykes		20
Βέϐων	Βεϐών	Bébon, surn. de Typhon,		23
βεκός	βέκος	pain, mot cypriote, sel.		24
Βέροια	Β., Βέρροια	Bérœa ou Berrœa, v. de Macédoine (auj. Véria)		45
Βερούκωσος	Βερρουκῶσος	lat. Verrūcōsus, surn. de Fabius Maximus,		41
Βηθλεέμ	Βηθλεέμη, Βηθλέεμα, Βήθλεμα	Bethléem		8
Βήρωσος	Βήρωσσος	Bérose, historien babylonien,		29
Βῆσα	Βῆσσα	Bèsa		4
βήσσω	βήττω	tousser		7
Βία	Βίη	la Force ou la Violence personnifiée,		37
Βιλλαῖος	Βίλλαιος	h. / fl. sur la frontière de Bithynie et de Paphlagonie,		56
Βίστων	Βιστών	adj. m., de Bistonie		20
Βιτία	Βιτίη	Bitia ou Bitiè, f.		18
Βλέμμυες	Βλέμυες	les Blemmyes ou Blémyes		23
βλιτομάμμας	βλιτομάμας	litt. qui tète encore sa mère, d'où grand sot, grand niais		58
Βοήθος	Βοηθός	Boèthos, h.		11
Βοῖοι	Βόϊοι, Βοιοί	, les Boïes ou Boiens		21
Βοιόν	Βοῖον	Bœon		4
βολϐίδιον	βολϐίτιον	petit polype de mer d'une odeur nauséabonde		43
βοοσφαγία	βοοσφαγίη	égorgement de bœufs		19
βόσμορον	βόσμορος	sorte d'orge.		13
Βούϐαστος	Βουϐαστός	Boubastos		9
βραδυτής	βραδύτης	lenteur, nonchalance		20
βράσσω	βράττω	rejeter en bouillonnant, en parl. de la mer / vanner / p. ext. secouer, agiter, remuer, d'où au pass. être secoué (par le rire) / intr. bouillonner, en parl. de l'eau,		167
βραχυσίδηρος	βραχυσίδαρος	dont le fer est court		21
βραχυσυλλαϐία	βραχυσυλλαϐίη	petit nombre de syllabes, mot de peu de syllabes		48
βρένθειον	βρένθιον	sorte de parfum précieux		24
βρενθύνομαι	βρενθύομαι	se rengorger, faire le fier / p. suite, se fâcher, s'irriter ; joint à ἀγανακτεῖν,		82
Βριλησὸν	Βριλησσὸν, ὄρος	le mt Brilèsos, au N. O. du Lykabettos,		39
βρογχία	βρογχίη	trachée-artère		14
Βρομία	Βρομίη	Bromiè, f.		10
βροῦκος	βροῦχος	sorte de sauterelle non ailée (cf. ἀττέλαϐος)		45
Βρύγοι	Βρῦγοι	les Bryges		10
Βύλλις	Βυλλίς	Byllis, v. de la côte d'Illyrie,		32
Βωλανός	Βώλανος	habitant de		11
γαλακτοποσία	γαλακτοποσίη	régime de laitage		17
γαλέη	γαλῆ	n. de divers animaux, surt. de l'ordre des carnivores, particul. / p. anal. mustèle, poisson de mer,		100
γαλόως	γάλως	belle-sœur, sœur du mari (correspond à δαήρ, beau-frère)		56
γαυνάκαι	γαυνάκες	tapis, matelas		14
γαυσός	γαῦσος	courbe, tortu, tors		19
γεισίον	γείσιον	parapet bas		11
γεισιποδίζω	γεισηποδίζω	garnir d'appuis le rebord d'un toit		35
γεισιπόδισμα	γεισηπόδισμα	entablement posé au bord d'un toit		34
γεισίπους	γεισήπους	entablement au bord d'un toit		29
γεῖσον	γεῖσσον	partie saillante, corniche ou rebord d'un toit / particul. parapet, créneau / p. anal. frange ou bordure d'un vêtement		118
γειτνία	γειτνίη	voisinage		9
γελοῖος	γέλοιος	qui fait rire, d'où		19
γελοωμιλία	ίη	société pour rire, p. opp. à κλαιωμιλίη,		40
Γελῷος	Γελῶος	adj. m. d'où plur. Γελῷοι ou Γελῶοι \smascpl{ les habitants de Géla		67
γενειάτης	γενειήτης	homme ou animal barbu		21
Γεννησαρέτ	Γεννησαρεθ	avec ou sans λίμνη, le lac de Gennèsaret ou Gennèsareth, en Galilée,		68
γεωπονία	γεωπονίη	travail de la terre, agriculture		32
γεωτραγία	γεωτραγίη	action de manger de la terre		28
γεωφάνειον	γεωφάνιον	lieu, à Samos, d'où l'on tirait une sorte d'ocre		48
γηΐτης	γῄτης	cultivateur		11
γηπετής	γαπετής	tombé à terre		13
γηπονέω	γαπονέω	travailler la terre, cultiver		29
γήποτος	γάποτος	qui doit être bu par la terre (liquide, libation, etc.)		55
γηρυγόνη	γηρυγόνα	adj. f., qui fait entendre des sons, en parl. de l'écho,		56
γητόμος	γατόμος	qui fend la terre (pour le travail des champs)		46
γιζί	γίζι	indécl. sorte de cassia, plante,		32
Γίνδανες	Γίνδᾶνες	les Gindanes, pple de la région des Syrtes en Libye,		52
γλάνις	γλάνεως	silure, poisson,		16
γλαύξ	γλαῦξ	chouette, oiseau de nuit, ainsi nommé de ses yeux étincelants, / monnaie athénienne sur laquelle était figurée une chouette / sorte de danse, / rub?		148
γλῖνος	γλεῖνος	sorte d'érable		14
γλυκίνας	γλυκίννας	sorte de gâteau crétois fait de vin doux et d'huile		51
γλῶσσα	γλῶττα	litt. pointe, d'où		18
γλωσσαργία2	γλωτταργία	inaction de la langue, d'où silence, taciturnité		48
γλωσσηματικός	γλωττηματικός	qui a l'air d'une locution vieillie ou étrangère		48
γλωσσίς	γλωττίς	languette ou embouchure d'un instrument à vent (flûte / (seul. γλωττίς) glotte, luette / (seul. γλωττίς), sorte d'oiseau échassier		130
γλωσσοειδής	γλωττοειδής	semblable à une langue		22
γλωχίς	γλωχίν	toute extrémité pointue, d'où		29
Γνάϊος	Γναῖος	lat. Cnæus ou Cnēus, prénom rom., d'ord. suivi du nom de la \rom{gens, dont il est séparé par une particule		107
γονυκλαυσάγρυπνα	γονυκαυσάγρυπνα	qui brise ou mieux qui brûle les genoux et chasse le sommeil (la goutte)		72
Γοργολόφης	Γοργολόφας	qui a sur son casque une tête de Gorgone, ép. iron. de Lamakhos,		64
γοργοφόνη	γοργοφόνα	fém. c. le suiv.		16
γόργυρα	γοργύρη	prison souterraine		18
Γράνικος	Γρανικός	le Granique (auj. Biga Çayı ou Kocabaş Çayı) fl. de Troade, / Granikos, dieu de ce fleuve,		90
γράστις	κράστις	fourrage vert		13
γραφειοειδής	γραφιοειδής	semblable à un poinçon (os)		27
γρυμέα	γρυμαῖα	coffre ou sac pour les vieux habits / p. suite, friperie, d'où morceau de rebut, en parl. d'un poisson,		103
γρυμεοπώλης	γρυμαιοπώλης	marchand de friperie		20
γρυνός	γρουνός	bois sec, fagot		15
γυιοδάμης	γυιοδάμας	celui qui dompte ou assouplit les membres (pour la lutte)		57
γύλιος	γυλιός	sac long et étroit où les soldats serraient certaines provisions de bouche		74
γυναικίζω	ιῶ	s'habiller, parler ou agir comme une femme, être efféminé / se prêter à une débauche infâme		91
γυρῖνος	γύρινος	têtard de grenouille ou de crapaud		34
δᾳδίον	δᾴδιον	petite torche, petit flambeau / application de résine		53
δεδίσσομαι	δεδίττομαι	tr. faire peur à, effrayer / intr. avoir peur, s'effrayer		57
Δελφίνη	Δελφίνης	Delphinè ou Delphinès, dragon gardien de l'oracle de Delphes		60
Δεξιός	Δέξιος	Dexios, h.		10
δεσμή	δέσμη	faisceau, paquet		16
δηϊόω	δηόω	tuer / p. ext. déchirer (un cerf) en parl. d'un loup, / postér. ravager un littoral / meurtrir, blesser, frapper, en parl. de combattants qui se frappent mutuellement de leurs boucliers,		186
δηΐφοϐος	δαΐφοϐος	qui effraie l'ennemi		20
δηλέω	δηλέομαι	blesser, endommager / p. suite, être funeste, nuire		51
Δηλογενής	Δαλογενής	né à Dèlos		10
Δημάγητος	Δαμάγητος	Dèmagètos ou Damagètos, h.		26
Δημαρέτιος	Δαμαρέτιος χρυσός	l'or de Damarétè, femme de Gélon, roi de Syracuse,		50
Δημογέρων	Δαμογέρων	Damogérôn, écrivain agricole,		29
Δημοκράτεια	Δαμοκράτεια	Damokrateia, f.		15
Δημοκρίτη	Δαμοκρίτα	Damokrita, Lacédémonienne,		26
Δημομένης	Δαμομένης	Damoménès, h.		13
Δημόξενος	Δαμόξενος	Damoxènos, h.		13
Δημοστρατεία	Δαμοστρατεία	Damostrateia, f.		16
δημώματα	δαμώματα	chansons populaires		19
δήποθεν	δή ποθεν	adv. de quelque côté		20
δήποτε	δή ποτε	adv. quelque jour, quelquefois		30
δήπου	δή που	adv. sans doute, je suppose		27
δηρόϐιος	δαρόϐιος	qui a une longue vie		20
διᾴδω	διαείδω	(διά, en séparant) ne pas chanter à l'unisson, ne pas chanter d'accord, p. / (διά, entre) chanter dans l'intervalle / (διά, jusqu'au bout) ne cesser de chanter		159
διαΐσσω	διᾴσσω, διᾴττω, διάττω	s'élancer en écartant / s'élancer de tous côtés / (διά, à travers) s'élancer à travers		86
διακανάζω	διακανάσσω	traverser avec bruit, 		22
διακέλευμα	διακέλευσμα	recommandation, ordre		21
διακινδυνευτέον	διακινδυνευτέα	{d		2
διακρηνάω	διακρανάω	faire couler comme d'une source, 		33
διαλλάσσω	διαλλάττω	échanger, d'où / changer, remplacer / changer les dispositions de qqn, d'où réconcilier / échanger (la vie pour la mort), mourir / être différent, différer δ. τινί / l'emporter sur		180
διαμαλάσσω	διαμαλάττω	amollir complètement, macérer		29
διαμάσσω	διαμάττω	pétrir avec soin		16
διαπασσαλεύω	διαπατταλεύω	clouer en écartant les extrémités, particul. clouer qqn les membres écartés, crucifier		86
διαπάσσω	διαπάττω	répandre (de la cendre, de la poudre, du sel, etc.) sur		55
διαπέντε	διὰ πέντε	c. à d. ἡ διὰ πέντε (χορδῶν συμφωνία) la quinte, échelle de cinq sons		69
διαπεσσεύω	διαπεττεύω	risquer sur un coup de dés, 		28
διαπέσσω	διαπέττω	digérer complètement, 		22
διαπλάσσω	διαπλάττω	façonner, modeler / revêtir en modelant / réduire une luxation		62
διαπλήσσω	διαπλήττω	fendre, mettre en pièces (des chênes) / frapper d'étonnement ; au pass. διαπλήττεσθαι πρός τι		93
διαπράσσω	διαπράττω	accomplir jusqu'au bout, d'où / tâcher d'accomplir, faire des efforts pour, machiner		84
διαπρό	διὰ πρό	adv. de part en part, d'outre en outre		38
διαπτύσσω	διαπτύττω	déployer, d'où / plier l'un contre l'autre		42
διαρμόζω	διαρμόττω	disposer en divers endroits		27
διασπαράσσω	διασπαράττω	mettre en pièces, déchirer		26
διαταράσσω	διαταράττω	troubler profondément, bouleverser		34
διατάσσω	διατάττω	\pp{1 disposer en ordre ; ἕκαστα,		33
διάτριχα	διὰ τρίχα	adv. en trois parties, en trois		31
διαφλύω	διαφλύζω	répandre un liquide sur, mouiller		33
διαφράσσω	διαφράττω	séparer par une cloison ou par une barrière, d'où intercepter, fortifier		72
διαφυλάσσω	διαφυλάττω	garder avec soin (des remparts, une ville, etc.) / observer avec soin / garder souvenir		87
δίγλωσσος	δίγλωττος	qui a deux langues, bilingue / fig. qui parle deux langages, fourbe / qui parle deux langues		92
διδράσκω	διδρήσκω	courir).		8
διέθηκα	διέθην	ao. 1 et 2 act. de διατίθημι.		29
διείρηκα	διείρημαι	pf. act. et pass. de *διέρω.		28
διείς	διεῖσα, διέν	part. ao. 2 de διΐημι.		22
διέκ	διέξ	prép. par, à travers, 		22
διέκπλοος	διέκπλους	navigation à travers / particul. manœuvre de vaisseaux qui traversent la ligne ennemie (pour l'attaquer à revers)		113
